Date,Dynamic Risk Averse,Dynamic Risk Neutral,Dynamic Risk Loving,60/40 SPY-TLT,SPY
2017-08-17,169.89,167.58,162.26,148.34,161.3
2017-08-18,169.77,167.38,162.15,148.19,161.04
2017-08-21,170.05,167.65,162.43,148.4,161.17
2017-08-22,172.0,169.37,164.34,149.1,162.86
2017-08-23,171.8,168.98,164.19,149.19,162.27
2017-08-24,172.27,169.18,164.67,148.76,161.89
2017-08-25,172.36,169.63,164.7,149.2,162.27
2017-08-28,172.38,169.76,164.72,149.16,162.28
2017-08-29,171.88,169.32,164.2,149.46,162.46
2017-08-30,172.67,170.22,164.93,149.86,163.23
2017-08-31,173.68,171.22,165.93,150.58,164.22
2017-09-01,174.69,171.79,166.9,150.25,164.45
2017-09-05,173.51,170.55,165.82,150.56,163.27
2017-09-06,174.69,171.71,167.03,150.5,163.82
2017-09-07,174.59,171.59,166.96,151.1,163.8
2017-09-08,174.33,171.84,166.64,150.86,163.61
2017-09-11,176.18,173.33,168.42,151.11,165.36
2017-09-12,176.85,173.87,169.05,151.1,165.91
2017-09-13,176.78,173.87,169.02,150.9,165.99
2017-09-14,176.14,173.91,168.39,151.12,165.94
2017-09-15,176.6,174.05,168.86,151.27,166.16
2017-09-18,176.66,174.15,168.92,151.11,166.52
2017-09-19,176.66,173.96,168.93,151.05,166.68
2017-09-20,176.74,174.1,169.0,151.13,166.74
2017-09-21,176.48,173.98,168.72,150.85,166.3
2017-09-22,176.8,174.49,169.03,151.04,166.33
2017-09-25,176.26,174.07,168.5,151.24,165.99
2017-09-26,176.47,174.08,168.73,151.18,166.09
2017-09-27,177.35,174.95,169.62,150.62,166.74
2017-09-28,177.18,175.03,169.42,150.55,166.94
2017-09-29,177.87,175.78,170.02,151.01,167.52
2017-10-02,178.52,176.43,170.68,151.29,168.25
2017-10-03,179.32,177.18,171.39,151.54,168.61
2017-10-04,180.04,177.91,172.07,151.65,168.81
2017-10-05,181.21,179.08,173.2,151.96,169.81
2017-10-06,180.1,178.46,172.04,151.69,169.62
2017-10-09,179.2,177.98,171.12,151.73,169.34
2017-10-10,179.75,178.36,171.65,152.07,169.78
2017-10-11,179.88,178.61,171.75,152.33,170.05
2017-10-12,179.78,178.84,171.63,152.45,169.8
2017-10-13,180.06,179.19,171.91,153.0,170.0
2017-10-16,180.44,179.4,172.31,153.08,170.23
2017-10-17,180.4,179.26,172.27,153.22,170.35
2017-10-18,180.48,179.36,172.3,152.91,170.52
2017-10-19,180.82,179.34,172.72,153.04,170.56
2017-10-20,181.81,180.28,173.66,152.87,171.44
2017-10-23,180.88,179.81,172.73,152.62,170.78
2017-10-24,181.58,180.02,173.45,152.4,171.08
2017-10-25,180.02,178.92,171.89,151.66,170.23
2017-10-26,179.82,179.56,171.66,151.57,170.45
2017-10-27,179.26,180.09,170.98,152.72,171.85
2017-10-30,178.8,179.18,170.6,152.96,171.2
2017-10-31,178.84,179.18,170.62,153.12,171.47
2017-11-01,179.02,179.38,170.76,153.52,171.7
2017-11-02,179.37,180.21,170.97,153.82,171.77
2017-11-03,179.38,180.22,170.95,154.3,172.34
2017-11-06,180.02,180.49,171.61,154.67,172.61
2017-11-07,177.73,179.26,169.28,154.87,172.49
2017-11-08,178.72,180.06,170.23,154.89,172.78
2017-11-09,178.79,180.25,170.38,154.38,172.15
2017-11-10,178.41,180.28,169.97,153.42,172.1
2017-11-13,179.12,181.15,170.72,153.63,172.26
2017-11-14,178.41,181.01,169.95,153.83,171.86
2017-11-15,177.88,180.27,169.47,154.04,171.0
2017-11-16,179.29,181.69,170.84,154.29,172.45
2017-11-17,179.7,181.66,171.26,154.47,171.95
2017-11-20,179.73,182.02,171.25,154.61,172.24
2017-11-21,180.97,183.2,172.41,155.41,173.37
2017-11-22,181.78,183.49,173.25,155.53,173.21
2017-11-24,182.0,183.77,173.45,155.57,173.61
2017-11-27,181.89,183.68,173.32,155.44,173.53
2017-11-28,184.04,185.81,175.37,156.47,175.29
2017-11-29,185.07,186.15,176.42,155.79,175.18
2017-11-30,186.02,187.29,177.26,156.4,176.71
2017-12-01,185.41,186.75,176.67,157.05,176.35
2017-12-04,186.72,187.39,178.05,156.97,176.13
2017-12-05,185.11,186.38,176.45,156.94,175.5
2017-12-06,185.22,186.47,176.58,157.18,175.53
2017-12-07,186.22,187.45,177.58,156.98,176.09
2017-12-08,187.41,188.67,178.73,157.5,177.05
2017-12-11,187.91,188.79,179.25,157.66,177.58
2017-12-12,188.01,188.91,179.4,157.8,177.89
2017-12-13,188.28,188.81,179.69,158.26,177.87
2017-12-14,187.36,187.86,178.81,158.14,177.15
2017-12-15,189.23,189.54,180.61,159.17,178.62
2017-12-18,190.65,190.58,181.97,159.2,179.75
2017-12-19,190.05,189.96,181.48,158.0,179.06
2017-12-20,190.26,189.6,181.71,157.25,178.97
2017-12-21,190.89,189.84,182.35,157.81,179.34
2017-12-22,190.91,189.67,182.36,157.88,179.29
2017-12-26,191.51,190.01,182.97,157.95,179.08
2017-12-27,191.28,190.05,182.72,158.82,179.16
2017-12-28,191.96,190.67,183.4,158.96,179.53
2017-12-29,191.15,189.72,182.61,158.7,178.86
2018-01-02,193.61,191.47,185.13,158.7,180.14
2018-01-03,193.94,192.21,185.44,159.6,181.28
2018-01-04,194.48,192.85,185.96,160.0,182.04
2018-01-05,195.75,194.22,187.17,160.45,183.25
2018-01-08,196.46,195.25,187.85,160.59,183.59
2018-01-09,196.54,195.15,187.94,159.95,184.0
2018-01-10,196.87,195.17,188.28,159.72,183.72
2018-01-11,199.0,196.82,190.37,160.69,185.06
2018-01-12,200.8,198.31,192.07,161.42,186.27
2018-01-16,199.5,196.94,190.8,161.36,185.63
2018-01-17,201.32,198.57,192.6,162.2,187.4
2018-01-18,200.56,198.14,191.87,161.43,187.09
2018-01-19,201.64,199.31,192.92,161.53,187.94
2018-01-22,203.43,200.96,194.65,162.38,189.47
2018-01-23,203.58,202.55,194.74,162.87,189.87
2018-01-24,203.46,202.25,194.71,162.48,189.79
2018-01-25,203.62,202.21,194.89,163.05,189.87
2018-01-26,205.44,204.46,196.6,163.94,192.07
2018-01-29,204.06,202.97,195.33,162.83,190.8
2018-01-30,201.14,200.32,192.43,161.45,188.84
2018-01-31,200.6,199.92,191.93,161.88,188.94
2018-02-01,199.89,198.96,191.25,160.83,188.72
2018-02-02,195.53,195.03,187.02,158.13,184.61
2018-02-05,189.48,188.5,181.32,154.76,176.89
2018-02-06,193.86,192.14,185.67,156.21,180.38
2018-02-07,192.61,191.04,184.43,155.11,179.4
2018-02-08,185.91,184.19,178.02,151.55,172.67
2018-02-09,187.96,186.86,179.93,152.53,175.26
2018-02-12,189.76,188.85,181.66,154.14,177.84
2018-02-13,190.27,189.09,182.11,154.65,178.28
2018-02-14,193.47,192.25,185.24,155.21,180.69
2018-02-15,195.55,194.59,187.18,156.61,182.99
2018-02-16,195.64,194.56,187.24,156.98,183.04
2018-02-20,194.36,193.75,186.03,156.12,181.9
2018-02-21,193.91,192.88,185.64,154.88,180.99
2018-02-22,194.05,192.7,185.84,155.19,181.23
2018-02-23,196.92,195.95,188.57,157.23,184.12
2018-02-26,197.69,197.24,189.22,158.34,186.26
2018-02-27,195.21,194.7,186.85,157.07,183.93
2018-02-28,193.22,193.09,184.9,156.51,182.07
2018-03-01,190.93,190.66,182.76,155.57,179.42
2018-03-02,191.96,192.21,183.79,155.55,180.34
2018-03-05,194.16,194.47,185.89,156.46,182.43
2018-03-06,195.31,195.35,186.96,156.75,182.89
2018-03-07,194.48,194.85,186.14,156.65,182.82
2018-03-08,194.92,195.54,186.48,157.47,183.71
2018-03-09,197.83,198.49,189.23,158.7,186.91
2018-03-12,197.73,198.19,189.13,158.94,186.67
2018-03-13,196.98,197.12,188.39,158.65,185.46
2018-03-14,196.57,196.56,188.0,158.72,184.51
2018-03-15,195.48,196.11,186.88,158.62,184.31
2018-03-16,196.09,196.58,187.47,158.49,184.51
2018-03-19,193.5,194.22,184.96,157.0,182.01
2018-03-20,193.39,194.22,184.83,156.91,182.32
2018-03-21,193.88,194.44,185.36,156.8,181.97
2018-03-22,189.22,190.05,180.83,155.07,177.43
2018-03-23,185.5,186.34,177.29,153.04,173.64
2018-03-26,189.68,190.74,181.23,155.32,178.39
2018-03-27,187.31,187.98,178.97,154.4,175.36
2018-03-28,187.29,187.99,178.92,154.29,174.84
2018-03-29,189.76,190.46,181.3,155.77,177.08
2018-04-02,185.55,186.13,177.31,153.87,173.25
2018-04-03,187.37,188.26,179.04,154.58,175.47
2018-04-04,189.26,190.15,180.78,155.45,177.35
2018-04-05,190.58,191.4,182.1,155.72,178.75
2018-04-06,186.22,187.07,177.87,154.32,174.77
2018-04-09,186.05,187.25,177.7,154.88,175.63
2018-04-10,189.36,190.5,180.96,156.24,178.42
2018-04-11,188.6,189.51,180.25,155.97,177.49
2018-04-12,189.76,191.03,181.36,156.29,178.95
2018-04-13,189.25,190.64,180.85,156.16,178.42
2018-04-16,191.23,192.34,182.75,156.95,179.89
2018-04-17,192.6,193.94,184.06,158.13,181.81
2018-04-18,193.98,194.82,185.47,157.69,181.95
2018-04-19,192.97,193.6,184.49,156.65,180.94
2018-04-20,191.72,192.4,183.33,155.4,179.4
2018-04-23,192.06,192.38,183.71,155.4,179.38
2018-04-24,189.46,191.11,181.13,153.87,176.96
2018-04-25,188.84,190.43,180.52,153.68,177.4
2018-04-26,190.24,192.32,181.8,155.05,179.2
2018-04-27,190.62,192.33,182.24,155.62,179.37
2018-04-30,189.31,191.04,181.08,155.01,177.99
2018-05-01,188.75,190.62,180.51,154.95,178.31
2018-05-02,187.68,189.39,179.65,154.26,177.11
2018-05-03,186.45,188.97,178.35,154.33,176.72
2018-05-04,188.73,191.2,180.55,155.62,179.01
2018-05-07,188.41,191.24,180.21,155.84,179.61
2018-05-08,187.59,190.57,179.39,155.78,179.61
2018-05-09,191.08,193.35,182.89,156.31,181.35
2018-05-10,193.01,195.12,184.78,157.69,183.04
2018-05-11,193.79,195.77,185.53,158.14,183.6
2018-05-14,193.71,195.77,185.43,157.85,183.69
2018-05-15,193.12,194.71,184.89,156.48,182.43
2018-05-16,194.92,196.0,186.66,156.63,183.19
2018-05-17,195.41,196.35,187.15,156.24,183.04
2018-05-18,194.76,195.87,186.55,156.54,182.58
2018-05-21,195.59,196.99,187.29,157.28,183.95
2018-05-22,195.34,196.7,187.07,156.92,183.44
2018-05-23,195.72,197.27,187.39,157.64,183.95
2018-05-24,195.69,197.35,187.33,157.94,183.57
2018-05-25,195.43,197.16,187.06,158.11,183.13
2018-05-29,192.98,195.03,184.66,158.41,181.03
2018-05-30,195.78,197.89,187.41,159.25,183.44
2018-05-31,194.47,196.78,186.19,158.56,182.32
2018-06-01,196.38,198.86,188.03,159.16,184.11
2018-06-04,197.63,200.25,189.25,159.15,184.98
2018-06-05,198.46,200.88,190.1,159.37,185.12
2018-06-06,199.69,202.39,191.32,159.65,186.66
2018-06-07,199.61,202.06,191.21,160.26,186.64
2018-06-08,200.41,202.73,191.98,160.35,187.2
2018-06-11,201.13,203.31,192.7,160.36,187.45
2018-06-12,201.94,204.07,193.48,160.5,187.69
2018-06-13,200.92,203.34,192.45,160.16,187.09
2018-06-14,201.59,204.01,193.05,160.94,187.56
2018-06-15,201.6,204.26,193.01,160.87,187.32
2018-06-18,200.95,203.89,192.36,160.62,186.94
2018-06-19,199.72,202.87,191.14,160.62,186.22
2018-06-20,200.18,203.35,191.6,160.22,186.54
2018-06-21,198.95,202.49,190.43,159.96,185.37
2018-06-22,199.48,202.69,190.97,160.12,185.7
2018-06-25,197.05,200.13,188.63,158.96,183.18
2018-06-26,197.52,200.53,189.12,159.26,183.58
2018-06-27,195.89,198.39,187.64,159.07,182.06
2018-06-28,195.99,198.9,187.69,159.63,183.1
2018-06-29,195.86,198.85,187.51,159.55,183.37
2018-07-02,195.82,199.13,187.44,159.7,183.76
2018-07-03,195.67,198.76,187.36,159.71,183.11
2018-07-05,197.0,200.22,188.62,160.67,184.6
2018-07-06,199.5,202.24,191.11,161.7,186.16
2018-07-09,201.16,203.83,192.74,162.16,187.84
2018-07-10,201.26,204.13,192.77,162.5,188.52
2018-07-11,199.16,202.79,190.71,162.04,187.14
2018-07-12,200.46,204.35,191.94,162.91,188.83
2018-07-13,200.59,204.35,192.02,163.16,188.98
2018-07-16,200.17,204.04,191.6,162.8,188.81
2018-07-17,201.1,204.9,192.48,163.07,189.58
2018-07-18,201.79,205.56,193.11,163.01,189.98
2018-07-19,201.12,204.88,192.41,163.06,189.26
2018-07-20,200.55,204.37,191.83,162.15,189.04
2018-07-23,200.7,204.53,191.99,161.53,189.4
2018-07-24,201.16,204.97,192.41,162.24,190.35
2018-07-25,202.52,207.07,193.67,162.96,191.97
2018-07-26,202.12,206.62,193.22,162.61,191.52
2018-07-27,200.86,205.12,192.04,162.05,190.22
2018-07-30,200.39,203.77,191.72,161.32,189.23
2018-07-31,201.4,204.82,192.72,162.15,190.16
2018-08-01,199.32,203.73,190.63,161.46,189.84
2018-08-02,198.37,203.71,189.59,162.08,190.88
2018-08-03,199.74,204.68,190.98,162.82,191.69
2018-08-06,199.95,205.28,191.12,163.22,192.4
2018-08-07,200.24,205.62,191.39,163.2,193.03
2018-08-08,199.98,205.46,191.13,163.23,192.95
2018-08-09,199.61,205.26,190.78,163.64,192.69
2018-08-10,197.73,203.83,188.96,163.46,191.4
2018-08-13,197.02,203.22,188.31,162.96,190.68
2018-08-14,198.52,204.95,189.76,163.44,191.9
2018-08-15,195.38,202.73,186.65,163.09,190.46
2018-08-16,196.88,204.06,188.07,163.87,192.0
2018-08-17,198.15,205.13,189.3,164.3,192.68
2018-08-20,199.32,206.13,190.43,164.95,193.09
2018-08-21,199.94,206.54,191.01,164.96,193.55
2018-08-22,199.79,206.41,190.89,165.16,193.43
2018-08-23,198.64,205.98,189.73,165.13,193.17
2018-08-24,199.58,207.23,190.63,165.86,194.34
2018-08-27,200.99,208.57,191.97,166.27,195.87
2018-08-28,200.84,208.59,191.83,165.91,195.97
2018-08-29,201.82,209.75,192.73,166.54,197.02
2018-08-30,199.76,208.38,190.68,166.28,196.22
2018-08-31,200.07,208.65,190.98,166.13,196.23
2018-09-04,198.46,207.68,189.37,165.57,195.89
2018-09-05,198.22,206.89,189.14,165.13,195.36
2018-09-06,198.03,206.95,188.96,165.07,194.78
2018-09-07,197.4,206.51,188.35,164.32,194.4
2018-09-10,197.7,206.93,188.61,164.73,194.74
2018-09-11,197.55,206.83,188.44,164.56,195.38
2018-09-12,198.13,207.0,189.05,164.74,195.42
2018-09-13,198.71,207.82,189.61,165.42,196.58
2018-09-14,199.35,208.25,190.32,165.12,196.61
2018-09-17,198.9,207.26,189.9,164.6,195.57
2018-09-18,200.63,208.7,191.6,164.44,196.63
2018-09-19,201.19,208.76,192.16,164.16,196.84
2018-09-20,202.15,210.04,193.05,165.26,198.44
2018-09-21,202.73,210.48,193.62,165.14,198.26
2018-09-24,200.89,208.89,191.85,164.64,197.6
2018-09-25,200.58,208.48,191.58,164.48,197.42
2018-09-26,199.87,207.73,190.91,164.65,196.83
2018-09-27,199.77,207.69,190.78,164.97,197.38
2018-09-28,199.8,207.9,190.81,164.81,197.4
2018-10-01,199.96,208.13,191.02,164.67,198.08
2018-10-02,199.4,207.52,190.45,165.01,197.97
2018-10-03,199.84,207.66,190.89,163.92,198.07
2018-10-04,198.28,206.34,189.41,162.69,196.53
2018-10-05,197.46,205.75,188.63,161.58,195.43
2018-10-08,198.29,205.77,189.44,161.36,195.43
2018-10-09,196.85,204.51,188.08,161.88,195.14
2018-10-10,191.45,198.85,182.92,158.62,188.96
2018-10-11,187.76,194.91,179.34,157.3,184.8
2018-10-12,189.2,196.88,180.7,158.39,187.37
2018-10-15,188.98,196.29,180.48,157.83,186.31
2018-10-16,192.61,200.25,183.95,160.04,190.39
2018-10-17,191.75,200.37,183.04,159.68,190.42
2018-10-18,188.66,197.68,180.07,158.28,187.67
2018-10-19,188.38,197.35,179.79,158.09,187.57
2018-10-22,187.12,196.35,178.55,157.58,186.73
2018-10-23,185.94,196.8,177.4,157.29,185.78
2018-10-24,180.39,191.36,172.0,154.91,180.15
2018-10-25,182.98,193.83,174.59,156.32,183.38
2018-10-26,180.06,191.36,171.89,155.05,180.16
2018-10-29,179.86,190.93,171.66,154.39,179.16
2018-10-30,183.43,194.31,175.02,155.46,181.81
2018-10-31,184.88,195.69,176.4,156.14,183.75
2018-11-01,188.39,198.59,179.84,157.19,185.71
2018-11-02,188.1,198.06,179.54,155.85,184.61
2018-11-05,189.74,199.55,181.17,156.61,185.63
2018-11-06,191.31,200.42,182.71,157.17,186.8
2018-11-07,194.68,204.26,185.94,159.27,190.8
2018-11-08,195.55,205.18,186.79,159.09,190.46
2018-11-09,193.0,203.26,184.27,158.63,188.6
2018-11-12,190.26,200.06,181.72,157.27,185.07
2018-11-13,189.83,199.86,181.28,157.05,184.73
2018-11-14,188.5,198.54,179.98,156.45,183.46
2018-11-15,190.4,200.57,181.8,157.4,185.38
2018-11-16,191.01,201.49,182.38,158.01,185.86
2018-11-19,188.39,198.54,179.87,156.58,182.72
2018-11-20,185.02,195.47,176.56,154.87,179.33
2018-11-21,186.31,196.35,177.82,155.16,179.95
2018-11-23,185.05,195.47,176.52,154.61,178.74
2018-11-26,187.54,198.05,178.91,155.96,181.63
2018-11-27,188.38,198.83,179.78,156.35,182.24
2018-11-28,191.98,202.38,183.16,158.2,186.44
2018-11-29,191.28,201.81,182.53,158.25,186.03
2018-11-30,192.54,203.34,183.68,159.06,187.16
2018-12-03,194.74,205.38,185.82,160.78,189.64
2018-12-04,188.35,199.52,179.68,158.73,183.5
2018-12-06,187.58,199.23,178.86,158.78,183.22
2018-12-07,183.6,195.04,175.02,156.69,178.96
2018-12-10,182.49,194.99,173.89,157.12,179.3
2018-12-11,182.12,194.73,173.52,157.14,179.34
2018-12-12,183.86,195.99,175.22,157.33,180.24
2018-12-13,183.02,195.39,174.38,157.15,180.18
2018-12-14,180.19,192.48,171.67,155.63,176.86
2018-12-17,176.76,188.55,168.35,154.16,173.39
2018-12-18,176.12,188.46,167.67,154.43,173.2
2018-12-19,173.34,185.94,165.01,153.85,170.6
2018-12-20,171.21,183.76,162.91,152.13,167.83
2018-12-21,167.82,180.44,159.67,150.25,164.39
2018-12-24,164.26,176.37,156.26,148.16,160.04
2018-12-26,171.32,184.1,163.02,152.02,168.13
2018-12-27,172.57,186.01,164.17,152.73,169.42
2018-12-28,171.91,185.71,163.52,153.13,169.2
2018-12-31,172.96,187.11,164.5,154.16,170.68
2019-01-02,173.59,187.05,165.16,154.59,170.86
2019-01-03,170.23,183.04,161.98,153.08,166.78
2019-01-04,176.35,189.18,167.91,155.44,172.37
2019-01-07,178.24,190.87,169.8,156.0,173.73
2019-01-08,180.51,192.87,172.04,156.71,175.36
2019-01-09,182.11,193.97,173.63,157.05,176.18
2019-01-10,182.69,194.67,174.18,156.98,176.8
2019-01-11,182.52,194.54,174.03,157.26,176.87
2019-01-14,181.55,193.35,173.17,156.45,175.79
2019-01-15,182.94,195.33,174.51,157.3,177.81
2019-01-16,183.97,196.31,175.46,157.59,178.24
2019-01-17,185.84,197.93,177.29,158.32,179.59
2019-01-18,188.65,200.37,180.0,159.26,181.98
2019-01-22,185.78,197.89,177.24,158.4,179.52
2019-01-23,185.65,197.97,177.05,158.57,179.9
2019-01-24,185.75,198.1,177.02,159.04,179.99
2019-01-25,188.31,198.87,179.56,159.54,181.52
2019-01-28,186.61,197.41,177.87,158.75,180.14
2019-01-29,186.76,197.17,178.01,158.94,179.9
2019-01-30,189.24,199.69,180.41,160.41,182.75
2019-01-31,190.85,201.59,181.95,161.8,184.35
2019-02-01,191.12,202.04,182.28,161.46,184.44
2019-02-04,192.44,203.22,183.59,161.85,185.74
2019-02-05,194.02,204.41,185.08,162.55,186.51
2019-02-06,193.53,203.92,184.66,162.46,186.27
2019-02-07,191.63,202.4,182.84,161.96,184.49
2019-02-08,191.43,202.6,182.69,162.35,184.72
2019-02-11,191.85,202.87,183.13,162.15,184.82
2019-02-12,194.5,205.58,185.68,163.24,187.2
2019-02-13,195.31,206.14,186.52,163.31,187.81
2019-02-14,195.18,205.87,186.43,163.46,187.39
2019-02-15,196.52,207.29,187.6,164.64,189.43
2019-02-19,197.57,207.93,188.64,164.97,189.76
2019-02-20,197.7,208.76,188.77,164.98,190.14
2019-02-21,196.41,208.11,187.49,164.04,189.47
2019-02-22,197.47,209.71,188.44,165.04,190.64
2019-02-25,197.4,209.74,188.38,164.98,190.9
2019-02-26,196.49,209.28,187.5,165.24,190.76
2019-02-27,196.67,209.5,187.72,164.45,190.68
2019-02-28,195.75,209.25,186.76,164.04,190.33
2019-03-01,196.77,210.38,187.72,164.05,191.51
2019-03-04,195.74,209.24,186.69,164.2,190.82
2019-03-05,195.15,208.65,186.07,164.21,190.56
2019-03-06,192.86,206.63,183.86,163.85,189.4
2019-03-07,190.8,204.92,181.87,163.45,187.82
2019-03-08,189.88,204.31,180.94,163.53,187.44
2019-03-11,192.38,206.58,183.29,164.76,190.16
2019-03-12,192.91,207.25,183.82,165.6,190.88
2019-03-13,194.23,208.3,185.09,166.13,192.14
2019-03-14,193.5,207.68,184.36,165.59,192.02
2019-03-15,194.52,208.63,185.35,166.52,192.97
2019-03-18,195.63,209.21,186.45,166.84,193.67
2019-03-19,195.37,208.91,186.21,166.72,193.72
2019-03-20,194.09,207.83,185.01,167.11,193.13
2019-03-21,194.74,209.52,185.59,168.39,195.31
2019-03-22,190.19,205.59,181.12,167.49,191.56
2019-03-25,190.17,205.86,181.11,167.53,191.41
2019-03-26,191.88,207.48,182.74,168.23,192.84
2019-03-27,191.34,206.54,182.22,168.32,191.83
2019-03-28,192.12,207.36,183.0,168.94,192.56
2019-03-29,193.49,208.94,184.32,169.51,193.77
2019-04-01,196.45,211.62,187.2,169.75,196.07
2019-04-02,196.12,211.67,186.9,169.93,196.16
2019-04-03,196.7,212.11,187.44,169.5,196.47
2019-04-04,198.17,212.65,188.9,169.96,196.99
2019-04-05,199.16,213.7,189.84,170.54,197.95
2019-04-08,199.09,213.68,189.79,170.38,198.1
2019-04-09,197.29,212.22,188.06,170.07,197.08
2019-04-10,198.42,213.23,189.1,170.58,197.76
2019-04-11,198.54,213.26,189.18,170.16,197.7
2019-04-12,199.63,214.43,190.22,170.36,199.04
2019-04-15,199.37,214.36,189.97,170.47,198.91
2019-04-16,199.94,214.18,190.55,170.11,199.04
2019-04-17,198.58,212.92,189.05,169.88,198.55
2019-04-18,198.83,213.2,189.29,170.44,198.94
2019-04-22,197.76,212.52,188.23,170.2,199.11
2019-04-23,199.55,214.79,189.97,171.26,200.9
2019-04-24,199.25,214.77,189.74,171.6,200.46
2019-04-25,197.33,213.46,187.82,171.43,200.34
2019-04-26,198.86,215.14,189.3,172.14,201.27
2019-04-29,199.06,215.28,189.46,171.87,201.58
2019-04-30,198.38,215.21,188.77,172.27,201.69
2019-05-01,196.2,213.03,186.66,171.78,200.17
2019-05-02,196.3,213.31,186.78,171.23,199.74
2019-05-03,198.25,215.8,188.56,172.43,201.69
2019-05-06,197.68,215.49,188.05,172.19,200.86
2019-05-07,194.79,212.55,185.26,171.0,197.51
2019-05-08,193.02,211.17,183.6,170.56,197.23
2019-05-09,192.58,210.83,183.21,170.53,196.64
2019-05-10,192.78,211.64,183.29,170.95,197.63
2019-05-13,187.65,206.69,178.32,168.91,192.66
2019-05-14,189.57,208.73,180.16,169.63,194.4
2019-05-15,190.14,209.5,180.66,170.64,195.54
2019-05-16,190.6,210.52,181.04,171.36,197.35
2019-05-17,188.45,208.66,178.95,170.85,196.08
2019-05-20,187.78,207.34,178.32,170.03,194.78
2019-05-21,189.99,209.52,180.49,170.84,196.54
2019-05-22,189.23,208.85,179.72,170.92,195.93
2019-05-23,186.6,206.47,177.17,170.43,193.54
2019-05-24,186.84,206.92,177.37,170.72,193.98
2019-05-28,184.99,205.07,175.64,170.26,192.17
2019-05-29,183.33,203.57,174.03,169.78,190.88
2019-05-30,182.93,203.69,173.6,170.65,191.4
2019-05-31,180.48,201.48,171.21,170.12,188.83
2019-06-03,182.18,202.43,172.89,170.32,188.34
2019-06-04,187.18,207.22,177.71,171.76,192.43
2019-06-05,187.03,208.18,177.48,172.26,194.1
2019-06-06,187.66,208.98,178.0,173.16,195.36
2019-06-07,188.85,210.29,179.13,174.8,197.32
2019-06-10,190.49,211.61,180.76,174.62,198.22
2019-06-11,190.58,211.31,180.85,174.64,198.17
2019-06-12,190.1,211.66,180.35,174.51,197.82
2019-06-13,191.88,212.47,182.1,175.18,198.64
2019-06-14,190.82,211.64,181.05,175.24,198.42
2019-06-17,190.76,211.41,181.05,175.4,198.5
2019-06-18,192.72,213.39,183.01,176.85,200.58
2019-06-19,193.41,214.49,183.63,177.2,201.03
2019-06-20,195.1,216.25,185.24,178.4,202.95
2019-06-21,195.02,215.5,185.19,177.46,202.65
2019-06-24,193.81,214.75,183.96,177.86,202.41
2019-06-25,192.03,212.61,182.26,177.03,200.42
2019-06-26,191.69,211.52,181.93,176.47,200.22
2019-06-27,193.29,213.22,183.49,177.34,200.93
2019-06-28,194.73,214.67,184.84,177.84,201.96
2019-07-01,195.73,216.26,185.78,178.65,203.8
2019-07-02,195.71,216.98,185.7,179.48,204.33
2019-07-03,197.17,218.6,187.09,180.85,205.96
2019-07-05,197.52,218.78,187.47,179.77,205.73
2019-07-08,196.04,217.46,186.08,179.27,204.6
2019-07-09,195.56,217.39,185.55,179.38,204.85
2019-07-10,195.74,217.95,185.68,179.5,205.83
2019-07-11,196.59,218.47,186.53,178.79,206.31
2019-07-12,197.76,219.4,187.64,179.35,207.24
2019-07-15,197.81,219.38,187.68,179.8,207.31
2019-07-16,197.93,219.16,187.83,179.24,206.64
2019-07-17,195.61,217.21,185.58,179.28,205.23
2019-07-18,196.49,218.21,186.35,179.68,205.98
2019-07-19,195.95,216.77,185.91,178.92,204.84
2019-07-22,196.04,216.74,185.99,179.32,205.34
2019-07-23,198.09,218.67,187.94,179.69,206.81
2019-07-24,199.42,219.9,189.31,180.51,207.78
2019-07-25,197.12,217.79,187.09,179.65,206.79
2019-07-26,198.78,219.38,188.74,180.54,208.18
2019-07-29,197.82,219.0,187.76,180.37,207.8
2019-07-30,198.06,218.73,188.04,180.28,207.29
2019-07-31,196.38,216.4,186.53,179.67,205.02
2019-08-01,193.51,214.49,183.71,180.16,203.23
2019-08-02,191.87,213.05,182.1,180.01,201.7
2019-08-05,186.76,206.96,177.25,178.01,195.64
2019-08-06,188.2,209.38,178.55,180.08,198.38
2019-08-07,187.49,208.97,177.75,180.17,198.5
2019-08-08,190.68,212.71,180.79,182.44,202.39
2019-08-09,187.93,210.62,178.06,181.55,201.01
2019-08-12,185.01,207.49,175.3,181.74,198.57
2019-08-13,187.43,210.32,177.65,183.18,201.65
2019-08-14,180.75,203.29,171.21,181.59,195.69
2019-08-15,180.05,203.36,170.43,182.68,196.21
2019-08-16,182.47,205.97,172.72,183.71,199.1
2019-08-19,184.56,208.18,174.73,183.99,201.5
2019-08-20,182.63,205.91,172.84,183.91,199.96
2019-08-21,184.01,207.34,174.09,184.31,201.59
2019-08-22,183.92,207.52,173.96,183.79,201.52
2019-08-23,178.37,201.78,168.63,182.17,196.35
2019-08-26,179.43,203.63,169.57,183.08,198.52
2019-08-27,177.64,202.23,167.76,183.78,197.74
2019-08-28,179.45,203.7,169.56,184.65,199.13
2019-08-29,182.2,206.59,172.17,185.78,201.68
2019-08-30,182.79,207.22,172.73,185.75,201.59
2019-09-03,181.33,205.9,171.34,185.2,200.41
2019-09-04,183.29,208.05,173.21,186.57,202.68
2019-09-05,186.29,211.38,176.1,186.66,205.29
