Date,Dynamic Risk Averse,Dynamic Risk Neutral,Dynamic Risk Loving,60/40 SPY-TLT,SPY
2013-09-06,103.3761336762785,103.35176245302966,103.42858258059422,97.339912573883,101.64944346532691
2013-09-09,104.71014276399946,104.85067212818183,104.7961978442714,97.91807934571656,102.62281338403452
2013-09-10,105.62624922328803,105.62624687769176,105.62916794889115,98.07914671590103,103.38196449490975
2013-09-11,105.5708438697263,105.63659895647599,105.61303777766742,98.61252458087174,103.7063943303238
2013-09-12,105.12128809655663,105.11153048516672,105.16441979520192,98.40190612481739,103.43093568633988
2013-09-13,105.41804174892981,105.59172558567384,105.4882197676021,98.6873743928316,103.66360341123459
2013-09-16,105.57560533340524,105.8449091885102,105.64801112790954,98.76698257209462,104.26353784061281
2013-09-17,106.03159027686833,106.25070644028867,106.06855344819743,99.3579046041644,104.72879287793684
2013-09-18,107.21350189885115,107.80598837755868,107.32834469090795,100.53841063735382,105.94095335640479
2013-09-19,107.16563304843298,107.83592026325317,107.32365773336865,100.19984851988598,105.76341412029105
2013-09-20,106.00962927458599,106.4956258623168,106.07602175187,99.99073339430092,105.02398703842954
2013-09-23,105.97078062613694,106.38971817746916,106.00816872351955,100.0066121986077,104.53795112254649
2013-09-24,106.27669038331791,106.33227987639529,106.19095528200316,100.29687239942045,104.29190046590978
2013-09-25,105.69513309805858,105.66324080296765,105.53602757183715,100.2055438324871,103.99044562061073
2013-09-26,105.8242081485149,105.8123660110384,105.6831555159546,100.15590300535517,104.39034829855261
2013-09-27,105.37218144965709,105.28017843629056,105.20437994127667,99.97770533587959,103.91055009248578
2013-09-30,105.13369088591568,104.87824578760446,104.92278403386128,99.59800073555893,103.3568298557239
2013-10-01,106.24291130765047,106.02302004900739,106.04221910014395,99.95017753946675,104.17501520369964
2013-10-02,106.44529462042327,106.14634914086803,106.25323123300817,99.95396526761388,104.07659034604694
2013-10-03,105.65613923005192,105.2160172010973,105.43186198780998,99.33683166146133,103.11690203395285
2013-10-04,106.43072028231092,105.87349262651853,106.17575575758099,99.75838723367717,103.89820103529897
2013-10-07,105.92927751748782,105.2375775420562,105.65003418495597,99.403255256003,102.99999379675262
2013-10-08,104.80098136109089,104.07890435064613,104.54085955151349,98.71987433977837,101.80041212537263
2013-10-09,104.92030357200402,104.3563792268903,104.7365718985707,98.44666415284392,101.87418481863193
2013-10-10,106.7267622276942,106.14258252550634,106.47261729743653,99.78364431027377,104.07042156120107
2013-10-11,107.13114077461667,106.67931633069863,106.9139212371964,100.15802911942887,104.74098111019283
2013-10-14,107.83984162753435,107.12613996132454,107.50594877873571,100.07511312845973,105.15927526772177
2013-10-15,107.29773464351359,106.50838754568908,106.95130027220527,99.61281917678939,104.39649410840836
2013-10-16,108.65356345849686,107.81983058157849,108.25804899323404,100.94676626423768,105.85444103112668
2013-10-17,109.33946261879346,108.58289160592902,108.95647460789202,101.71781999426175,106.56189841424315
2013-10-18,109.84865007022296,109.15121554186634,109.51828333402327,102.21766770249477,107.28171634204149
2013-10-21,110.05308856650946,109.22277585270335,109.69021758454618,102.09127017669113,107.28779322692692
2013-10-22,110.64981225748073,110.12126009617602,110.40277240835775,102.90148519461223,107.90916332208245
2013-10-23,109.34429411393947,108.90308174078666,109.0688551087472,102.76605776766856,107.3924213319107
2013-10-24,109.58940043856526,109.11108502597673,109.29197499509142,102.81151802294208,107.74922292839679
2013-10-25,109.9763380749327,109.72868407947286,109.6846846302408,103.24572877133879,108.24134721666032
2013-10-28,109.26139098331286,109.32465632705197,109.02918563364572,103.20321376998768,108.41364815502783
2013-10-29,108.62671877015104,108.96484450680803,108.39119098757683,103.58704242977159,108.99189419373747
2013-10-30,107.4602415267134,107.94420249520991,107.236612674518,103.02910320405164,108.45053450165749
2013-10-31,107.06855493730797,107.52723448638359,106.78782776269655,102.94202782258218,108.14296830898785
2013-11-01,107.17575540480937,107.79833129175354,106.96265073025823,102.6438748767132,108.40132207283114
2013-11-04,107.09276214276922,108.09433869918183,106.94562129350476,102.89924021489989,108.78271839623534
2013-11-05,106.55409923859884,107.54097882776385,106.42298876280888,102.21192825030043,108.43824288194592
2013-11-06,106.80129561587222,107.67002022183618,106.63483263172687,102.54451328123757,108.99189419373745
2013-11-07,105.78125237355398,106.77360070549847,105.73147796451438,102.11404424144403,107.61386577413417
2013-11-08,107.39026782741475,107.62202681340298,107.11518707327441,101.9576405654518,109.06572432447201
2013-11-11,107.47862667606604,107.68295487801014,107.20574378799199,101.81421096429919,109.0841847290294
2013-11-12,107.33719681571807,107.47473690552032,107.00616731357277,101.87992637911312,108.86270582432071
2013-11-13,108.2707817430056,108.47739419256037,107.94070384801844,102.5200480714789,109.73623792348353
2013-11-14,108.47248225009388,108.79550185192564,108.21623029184839,103.07962050785105,110.28378937539951
2013-11-15,109.13552087529226,109.38330567173536,108.83462424889711,103.43156356469466,110.76361055645643
2013-11-18,108.21111106608944,108.83340308631087,108.01956227308382,103.46328955794544,110.37605693570138
2013-11-19,107.60319995408263,108.40706296835904,107.50285815483407,103.01412936067807,110.13618655140563
2013-11-20,106.85529893678859,107.74149990699658,106.75310044633082,102.11932140973319,109.79163062465081
2013-11-21,107.99848546213443,108.61593244219901,107.82974333011961,102.68121334673543,110.6774658310202
2013-11-22,108.17398405841014,108.87732493694153,108.04121629706754,103.3724475889757,111.23118606778209
2013-11-25,108.55231941646917,109.05808947445752,108.36427326621305,103.43007993376048,111.12043512793268
2013-11-26,108.7542328918925,108.97010785207537,108.45537271245777,103.60210855850711,111.15119863969669
2013-11-27,109.23205247232116,109.45051847152078,108.941183788284,103.68214275934122,111.42185551074657
2013-11-29,109.20235718556768,109.31719637688902,108.88739453970774,103.6528448462899,111.34805984249716
2013-12-02,109.03338151966535,109.00758897241143,108.67768075885607,103.16883535419751,111.05887364191953
2013-12-03,109.02323001253494,108.88229100448439,108.67782549267093,103.05315899545784,110.5790754358527
2013-12-04,108.8771159447652,108.73861699543484,108.58147771028872,102.6528123230537,110.56676084115105
2013-12-05,109.00885414668731,108.91487081081482,108.68375663728554,102.26619707225717,110.08079385023835
2013-12-06,109.77047191692688,109.88617538676803,109.53242371819252,103.14767651011863,111.31115052087739
2013-12-09,109.06366411996709,109.61293775646537,108.89056313108784,103.40118518399883,111.59408752414375
2013-12-10,109.03679939748132,109.4446220194899,108.82867147492274,103.47558214748331,111.19423079618211
2013-12-11,107.77096441142236,108.05844271584223,107.53600454296772,102.45962855852653,109.94540223349061
2013-12-12,107.33218635073007,107.78091030173962,107.13840385353328,102.10162266173666,109.5824663146438
2013-12-13,107.34050926307879,107.86152474904631,107.17576198769925,102.29358721631382,109.57017469493226
2013-12-16,108.35498605439979,108.6820199700707,108.09493588933319,102.5254332416135,110.25297991365532
2013-12-17,108.43244597957774,108.50645347167973,108.01703523513046,102.51324265482266,109.90235858951014
2013-12-18,109.79665847369424,109.90912548058438,109.39441612264058,103.35691221637467,111.77869156971786
2013-12-19,109.43180359292785,109.5595028845625,109.08200456738201,103.24499827183877,111.64946873781598
2013-12-20,110.5486296343087,110.37333736757333,110.09737905746366,104.24089357111288,112.29896022087227
2013-12-23,111.37977251085846,111.05624844585887,110.88303739502008,104.33904541907498,112.89890613774554
2013-12-24,111.73071530954213,111.47586590503403,111.24564242917498,104.14208492469285,113.14631231879903
2013-12-26,111.68156157450998,111.59358107392725,111.21869900115829,104.29919122702967,113.72153714630855
2013-12-27,111.87016487379213,111.74213548097343,111.41201439169257,104.17730071789461,113.71537984895772
2013-12-30,112.07948601435338,111.97587087888576,111.61524847852445,104.45356337012437,113.69674713197443
2013-12-31,112.4171820002562,112.23716530670961,111.9226120551652,104.48528984267334,114.23491330042843
2014-01-02,111.41002052264042,111.13409429763385,110.87648933360859,104.01171524013225,113.14014353395312
2014-01-03,111.40477126713418,111.20374419039453,110.88533743278524,104.00148196507556,113.12159122943525
2014-01-06,110.93473965757379,110.6206682613439,110.36678997286226,103.99569170265777,112.79373812049407
2014-01-07,111.75436568040101,111.29715362380814,111.1555052310858,104.48430778664097,113.48649150993693
2014-01-08,111.95176213242956,111.39886085548922,111.31257268259375,104.38422987065421,113.51124706178585
2014-01-09,112.1658104548286,111.91978767967021,111.66330967556446,104.66940702528859,113.58544479236228
2014-01-10,112.748407810519,112.63608182023997,112.2628078815171,105.33950951514674,113.89472262179548
2014-01-13,111.67613466937969,111.5030589610218,111.22211869146139,104.7084272157842,112.37936119877973
2014-01-14,113.59613997806366,112.95965119945896,112.95639728096398,105.20149719986192,113.60403155936531
2014-01-15,114.82921056480002,114.16275966972667,114.22085123700607,105.49738454842262,114.21632653342542
2014-01-16,114.80025963087373,114.1019368342694,114.24655162219999,105.69821466209972,114.06790809728244
2014-01-17,113.35415722210165,113.08597056407046,112.85341689991184,105.60709896691498,113.58544479236228
2014-01-21,113.85479976160538,113.44177273892417,113.33318581402744,105.8254614753435,113.91944371115925
2014-01-22,113.8009663624764,113.62627213922391,113.3334827358074,105.76256869242337,113.9936644167258
2014-01-23,113.10461327619163,112.8131632480326,112.64115182371299,105.84124847603566,113.05969660606546
2014-01-24,110.90538679779083,110.47588017041623,110.46228188877092,104.75987805883753,110.64746049393004
2014-01-27,110.59070716199508,110.52227613341576,110.26886036204169,104.15828152963822,110.10318297810544
2014-01-28,110.73177174697429,110.95823615846301,110.47459874432086,104.63186629028685,110.75875134604713
2014-01-29,109.50036089328148,109.70114739929795,109.20490611529594,104.37315078851653,109.69494037875181
2014-01-30,110.87548677409731,111.18117153508604,110.60474629344927,104.91701732249253,110.85777355344281
2014-01-31,110.7470722300345,111.16177189567257,110.56301925623606,104.82914102509811,110.20833950786182
2014-02-03,108.65164829921667,108.94773997755975,108.48060854385434,103.9245230924163,107.72802850001564
2014-02-04,109.67449909883568,109.78558960033095,109.43292991072579,103.92020938924745,108.48264205034317
2014-02-05,109.44055782076695,109.35261700983685,109.14587821599424,103.45770922050524,108.34657267138704
2014-02-06,110.78850030230372,110.85228592068906,110.4966688837183,104.09864276889004,109.77537581914447
2014-02-07,111.9853388585343,112.05483059928736,111.67631382198525,104.9079795754645,111.13610407119113
2014-02-10,112.29327887852449,112.2800871720449,111.96238812983906,105.14147535336203,111.34025983335309
2014-02-11,113.41717333887505,113.34755756957802,113.0105723349069,105.58836035000306,112.55866950913233
2014-02-12,113.91212207121019,113.408411118385,113.35637080369372,105.40153282304428,112.61440683515136
2014-02-13,115.02551205131016,114.13385069124236,114.35407734749678,105.96688184655318,113.19581193500181
2014-02-14,115.71734308250119,114.53402408659628,114.96763796030658,106.3415825369038,113.82046745374377
2014-02-18,115.8736614599531,114.63392920522774,115.11149862754596,106.51371768530512,113.95658278268014
2014-02-19,115.40479794119993,114.11174466523283,114.62343256950271,105.91101689065174,113.20198071984768
2014-02-20,116.51519295601793,114.80992279316796,115.61820355721224,106.18247259301965,113.87002450742185
2014-02-21,116.51573291569444,114.92514776042391,115.65179683165805,106.33391850957061,113.74007796333134
2014-02-24,117.12310602188187,115.28052035055767,116.15289463345877,106.58018033665975,114.37101714186977
2014-02-25,116.51509575224136,114.85484414453266,115.58033021503906,106.93658838716907,114.32768631051285
2014-02-26,116.73644749268732,115.05839660890511,115.74864144382386,107.16716768337811,114.33384360786367
2014-02-27,116.90117970780751,115.34816194652748,115.95133570689711,107.7389728614227,114.93384696221223
2014-02-28,117.22138538651899,115.61041137190796,116.27195191381445,107.92631430563016,115.22453802464241
2014-03-03,116.47818302690489,114.9369122963323,115.55208431094101,107.75910137407652,114.41427904825633
2014-03-04,118.04469735768865,116.44044017234168,117.08247395628521,108.0195384767151,116.02244794384168
2014-03-05,118.501633437685,116.50124731352538,117.46098850060207,108.17083423095914,116.12760447359808
2014-03-06,118.55930462081679,116.63950748801597,117.52168007926929,107.89329185969704,116.39357444666449
2014-03-07,118.37575342823123,116.25159024147911,117.24946446018802,107.64945960281496,116.44302811288705
2014-03-10,118.24972660649249,116.2495747537419,117.19234132771044,107.67613132521024,116.38120241448755
2014-03-11,118.1527003204212,116.01274573516334,117.06714600647076,107.47056402327186,115.80596609948297
2014-03-12,118.57007667427501,116.28616257856213,117.42576213445832,107.78697144584997,115.83686746118767
2014-03-13,116.84789436638204,114.93591545386988,115.805191923236,107.64169816221474,114.53797639503553
2014-03-14,116.87394322582027,114.97607049820044,115.83983696575923,107.4682669189509,114.21632653342539
2014-03-17,117.49137731213084,115.59960173056709,116.45489925289402,107.73054375259923,115.24928208899625
2014-03-18,118.64033346074596,116.45002023560423,117.50470755247748,108.3479419276301,116.07189012256913
2014-03-19,118.64977320635425,115.93114049727617,117.35323218756693,107.66478017655116,115.45338041368294
2014-03-20,119.02650198020991,116.27403622704024,117.6626647891531,107.96573952069097,116.12760447359803
2014-03-21,118.8769628433049,116.31901941836465,117.60726833369657,108.18235096910898,115.67717979239325
2014-03-24,118.23253939726774,115.6724904963091,116.9432905046297,108.22181194717437,115.19882901070366
2014-03-25,119.09316586400949,116.47348320476523,117.78604590773642,108.36711322155703,115.74551890049034
2014-03-26,118.28291423971575,115.89154395657995,117.07912093579505,108.23879523348738,114.91306608365318
2014-03-27,117.8189437292964,115.85929699352972,116.7293023362546,108.31942655688786,114.67074886291016
2014-03-28,118.27141052763818,116.20106131886911,117.13094364180647,108.39558135117278,115.23604849468998
2014-03-31,119.73323778793036,117.58720931702409,118.59619147719292,108.82151577047895,116.18038951338725
2014-04-01,120.8174008729922,118.26002603114816,119.51850468154824,108.88243719739204,116.95075241943861
2014-04-02,121.48816128680224,119.06107955637823,120.2101713422984,108.85075975998151,117.34208542606758
2014-04-03,121.58887307172743,119.06585492478294,120.29267743271275,108.95517876229601,117.18686639285059
2014-04-04,120.15224600386935,118.18173890834818,119.06986365617904,108.47354636697067,115.80145151392533
2014-04-07,119.00038596095874,116.99763414240853,117.93851425979287,108.01429021118692,114.52162968956867
2014-04-08,120.13391802663533,117.93922805990103,119.06884877258143,108.38442226029512,114.99380019891731
2014-04-09,121.2073437158281,119.04483524475313,120.12819157918435,108.86951874692421,116.2301188794912
2014-04-10,119.07201714820697,117.26074259767061,118.15877940806081,107.90153908472955,113.78856667996904
2014-04-11,117.8711688681215,116.3513814012003,117.0853528214095,107.66800050940483,112.76350303350269
2014-04-14,120.37566893853315,118.25067077809388,119.55875906486094,108.06417264746626,113.65189995126993
2014-04-15,120.76614533362317,118.71070621524726,119.95847559122075,108.78082674344212,114.4346923269735
2014-04-16,121.46404614632442,119.6046196889931,120.70198682990419,109.51949559245853,115.63367664861049
2014-04-17,121.80746536519555,119.68849590860586,120.96941506223497,109.13096661191395,115.79523677909921
2014-04-21,121.8971744282748,119.75499105062907,120.95525089782872,109.32362957444417,116.1990337178656
2014-04-22,122.63775467267808,120.25625160761003,121.57147686941856,109.76883853501624,116.72709089066899
2014-04-23,122.47107529695074,120.0348758540952,121.38030750798394,109.86533042553188,116.45373445828059
2014-04-24,123.85409223590248,120.84471010908166,122.60430747656818,110.0821375792314,116.68982545670245
2014-04-25,122.57181986137277,119.86798919351753,121.53548496792048,109.60398127808261,115.73306645584802
2014-04-28,122.85040623704919,120.10703559660674,121.85638163091221,109.59960844472391,116.09959796064786
2014-04-29,123.07446735711231,120.23081217046585,122.02338061556685,109.84636925765594,116.64013055308374
2014-04-30,123.50147135939369,120.8419618942538,122.44102868635369,110.22565580705555,116.98804082839531
2014-05-01,123.83508377466934,121.01467142220518,122.75845186410082,110.70565093383935,117.00043583556237
2014-05-02,123.76633709171938,121.07401402548778,122.69969081360969,110.88319656490788,116.83270692022774
2014-05-05,124.09278227177913,121.05586816210965,122.9102363001421,110.74296108817425,117.0563339865122
2014-05-06,123.20549426638263,120.23405369445621,121.99526889250423,110.34258561507748,116.03754251234723
2014-05-07,123.70646481621348,120.76585673792364,122.4977339423446,110.57552325546804,116.72089913083306
2014-05-08,123.76067264974233,120.63012977687262,122.51093115261962,110.31546017171183,116.5966159218059
2014-05-09,123.83739145988082,120.85527356125614,122.66459211074476,110.27185967973104,116.77057105946172
2014-05-12,125.33724377238238,121.93651992587688,123.97638031182258,110.73758894481318,117.9074654703129
2014-05-13,125.2136217284556,122.23698104976275,124.034765442113,111.18094485742691,118.0130814998716
2014-05-14,124.72642717692317,121.8705311973119,123.58545608300697,111.34642512089852,117.45397362792775
2014-05-15,123.94215432196276,121.12844727642708,122.8455284875575,111.1146672696651,116.42267227164515
2014-05-16,124.7239694891206,121.49702529492225,123.50934073492911,111.22102864392953,116.82651516039175
2014-05-19,125.4807802782778,121.97730121817192,124.17731396591836,111.13672364475737,117.25513657597739
2014-05-20,124.14902107833299,120.6885280493404,122.84622372543448,110.81492403418831,116.51588180654176
2014-05-21,124.68498114314863,121.31348071219325,123.38682164689054,111.10424702393671,117.49744230922536
2014-05-22,124.47731003261673,121.52038527610425,123.249006829168,111.203047414087,117.7832167237709
2014-05-23,125.11854782374547,122.04362989225423,123.8328621482705,111.70861497638572,118.25538723311955
2014-05-27,125.88340309786616,122.76114174322817,124.58679800255172,112.38224125627004,118.98224699538812
2014-05-28,126.02145358974516,122.77540786694503,124.71087539196803,112.8881301785024,118.89525219531765
2014-05-29,126.77567485068353,123.64412493065771,125.5207156760018,112.99849897033738,119.51028119320142
2014-05-30,126.87488466826208,123.64796768655768,125.59377645032426,113.08793255473746,119.70286904784051
2014-06-02,127.12046876924983,124.04465303067155,125.88568725338045,112.82916708364203,119.83955875152976
2014-06-03,127.47027941030137,124.22853943886179,126.17249079622357,112.23869921444694,119.77744586575383
2014-06-04,127.69146742554484,124.38933502239666,126.33216968097838,112.36288127665387,120.01975159900178
2014-06-05,128.57253507408666,125.33779221616703,127.2245157627103,112.82268548134229,120.80248653723007
2014-06-06,129.10850602111438,125.92892935060821,127.7542465170714,113.14646387468412,121.38028456363246
2014-06-09,129.2428078495105,125.7353917610354,127.7519210153867,113.15105844704219,121.50449884768928
2014-06-10,129.41635680322366,125.8346224553986,127.86944756552296,112.99147879861773,121.51693980483655
2014-06-11,129.56889303825741,125.65086872085176,127.91795161812904,112.83722821820392,121.09449866159186
2014-06-12,128.24512009479068,124.3121940714816,126.52696117025238,112.7596469025282,120.23717541795517
2014-06-13,128.55074535969104,124.98031644003669,126.90779263904182,112.94176392316446,120.60368394776486
2014-06-16,128.79737802459096,125.20156802393794,127.14692668999436,113.1103865379958,120.70305078001229
2014-06-17,129.8506036731016,125.73077761425813,128.08076163231715,112.94089683393706,121.03857753565191
2014-06-18,130.87331992776538,126.9759260484307,129.21989242540877,113.78657215886227,121.92696296592406
2014-06-19,130.96834194284185,127.38809598509431,129.41635350658433,113.2800297292463,122.06366415710839
2014-06-20,131.6233578603784,128.2488550707605,130.14684580010604,113.76105087112063,122.31144942549878
2014-06-23,131.3909952996223,128.02705089393095,129.93739392131425,113.59770181835587,122.27402316660144
2014-06-24,130.5141586560046,127.44046483751762,129.15077490069524,113.64780890239537,121.53743349601915
2014-06-25,131.10323851619762,128.0333317989509,129.71200096139683,114.07308306236219,122.08671955968885
2014-06-26,131.20469197092314,128.16110030583496,129.83952124770244,114.2423946179945,121.99934567228145
2014-06-27,132.00993687557713,128.74201528311414,130.58622672565858,114.30718262371262,122.23655095772388
2014-06-30,132.03587793682237,128.81465654872122,130.56522428092987,114.38518309013863,122.17413939707646
2014-07-01,132.94579781228742,129.39995608681065,131.3613897482214,114.46149856129988,122.99188822024006
2014-07-02,133.04027234957167,129.57191203790995,131.48800344120818,114.04186414821389,123.1166883665448
2014-07-03,133.7635332977698,130.25175161316346,132.1837910396515,114.21411502036662,123.72221720601604
2014-07-07,133.23026045721022,129.74024622652084,131.67304899779916,114.3098748429701,123.29145911634971
2014-07-08,132.54350857091066,129.090427634936,131.01860918238071,114.38156049398285,122.49877600740162
2014-07-09,133.53578419430613,129.66900430857487,131.86937646831797,114.72583437927901,123.04807355856636
2014-07-10,133.12609393855425,129.30481426175305,131.50029498877112,114.46565614459772,122.56115310556387
2014-07-11,133.25839298578734,129.5228186432346,131.65727919433598,114.85215930699242,122.72967465805749
2014-07-14,133.7247049766162,129.8212001045082,131.98441605712554,115.00097423222977,123.3476674296661
2014-07-15,133.53006198536715,129.65476745766196,131.8346532274227,114.7782239026929,123.11668836654484
2014-07-16,134.141500467217,130.7561676628395,132.55916138023187,115.27719909011375,123.57239729547607
2014-07-17,132.49823800251576,129.1226941598239,130.92791873681793,115.07222121483554,122.16790168726031
2014-07-18,133.17575870660764,130.3707735509664,131.8098446829629,115.6295566004892,123.41636265010997
2014-07-21,133.11165996258688,130.28281060954086,131.7264591907274,115.72994418752198,123.18540656197885
2014-07-22,133.7467279994338,131.16187270688144,132.42319039641305,116.12905217997955,123.72221720601608
2014-07-23,133.44171090994666,131.1815276792329,132.20805322517057,116.22333704968666,123.9968947003361
2014-07-24,133.215771991691,131.07224055148566,132.00841013296267,115.87973864452057,124.00314389764739
2014-07-25,132.45577037666155,130.67640806481788,131.41445803217192,116.10161196914015,123.4226118474213
2014-07-28,132.5248690842868,130.75460633312701,131.49213837331166,116.06552375056887,123.4725135259511
2014-07-29,131.76854391078518,129.8302087448574,130.70247575813673,115.93506963295688,122.94191761673999
2014-07-30,133.46155374738194,130.68260097701915,132.2374257553035,115.30165253401412,122.96065372117877
2014-07-31,130.8872682420463,128.32691879886846,129.6779970968995,113.79828497721869,120.53239255343813
2014-08-01,131.2904672087588,128.27115351895267,129.9458428886119,113.94203948552617,120.16412643688463
2014-08-04,132.206748658716,129.31091938578652,130.88531621406665,114.31630510236278,121.031776938578
2014-08-05,131.23789353152188,128.0830214019271,129.87429966972547,113.79933907612647,119.85822593099833
2014-08-06,131.35687914546077,128.02102333527185,129.96091067574937,113.84845670033192,119.8956751648858
2014-08-07,130.73663147347344,127.67196852685194,129.42618781710678,113.90343976540724,119.24651681918618
2014-08-08,132.87140316741116,129.02668438650343,131.3213240994367,114.59562722551215,120.62601563815683
2014-08-11,133.59280887363627,130.00379286499765,132.1193764443621,114.79095171725184,120.97561457524189
2014-08-12,133.4332998510739,129.78499818010235,131.94776245178903,114.39685688799939,120.807035585273
2014-08-13,134.44941077075816,130.7241001443385,132.9414385527689,115.16050815622239,121.62478440843655
2014-08-14,134.95257404400937,131.44579458048005,133.49981471078053,115.8577013989365,122.19914767381677
